Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,7821397275990,Level 04 > 4.07 > Bathroom,12/04/2014,alexk,Issue,Builder,XPRO Constructions Pty Ltd.,16/04/2014,None,Closed,Replace ceiling in bathroom due to water damage,,,None,0.00
Edgewater,7821397276097,Level 03 > 3.09 > Bathroom,12/04/2014,peterj,Issue,Builder,XPRO Constructions Pty Ltd.,16/04/2014,None,Closed,Replace bathroom ceiling due to water damage,,,None,0.00
Edgewater,7821397276136,Level 03 > 3.09 > Bathroom,12/04/2014,alexk,Issue,Builder,DPS (Grant Rowberry),26/04/2014,None,Closed,Replace vanity,,,None,0.00
Edgewater,7821397276218,Level 03 > 3.08 > Bathroom,12/04/2014,alexk,Issue,Builder,XPRO Constructions Pty Ltd.,17/04/2014,None,Closed,Inspect ceiling for water damage,,,None,0.00
Edgewater,7821397276274,Level 03 > 3.07 > Bathroom,12/04/2014,peterj,Issue,Builder,XPRO Constructions Pty Ltd.,16/04/2014,None,Closed,Replace bathroom ceiling due to water damage,,,None,0.00
Edgewater,7821397276307,Level 03 > 3.07 > Bathroom,12/04/2014,alexk,Issue,Builder,DPS (Grant Rowberry),17/04/2014,None,Closed,Replace vanity due to water damage,,,None,0.00
Edgewater,7821399010503,Level 01 > 1.10 > Kitchen,02/05/2014,peterj,Defect,Builder,XPRO Constructions Pty Ltd.,06/05/2014,None,Closed,Repair bulkhead to suit joinery,,,None,0.00
Edgewater,7821399010752,Level 01 > 1.10 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),05/05/2014,None,Closed,Router handles per shop drawing,,,None,0.00
Edgewater,7821399010903,Level 01 > 1.10 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Push joinery back to create a step per stand detail,,,None,0.00
Edgewater,7821399011001,Level 01 > 1.10 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),05/05/2014,None,Closed,Add kicker,,,None,0.00
Edgewater,7821399011252,Level 01 > 1.09 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Router out cupboard door handles,,,None,0.00
Edgewater,7821399011387,Level 01 > 1.09 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Even gap at cupboards of bulkheads average gap of 9 to 12 mm,,,None,0.00
Edgewater,7821399011479,Level 01 > 1.09 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Average of 9 to 12 mm,,,None,0.00
Edgewater,7821399011543,Level 01 > 1.09 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Average gap of 9to 12mm,,,None,0.00
Edgewater,7821399011656,Level 01 > 1.09 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Move cupboard to be in line with bulkhead,,,None,0.00
Edgewater,7821399011852,Level 01 > 1.18 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Router handle to cupboard,,,None,0.00
Edgewater,7821399011918,Level 01 > 1.18 > Kitchen,02/05/2014,peterj,Defect,Builder,DPS (Grant Rowberry),06/05/2014,None,Closed,Router door handles to cupboard,,,None,0.00
