Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Casabella,10331437950849,Ground Level > APT-G05 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Balcony wall not painted,,,None,0.00
Casabella,10331437950888,Ground Level > APT-G05 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Sprinkler pipe needs painting,,,None,0.00
Casabella,10331437951778,Ground Level > APT-G05 > Study,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Skirting needs to be painted,,,None,0.00
Casabella,10331437951826,Ground Level > APT-G05 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Skirting not painted near balcony window ,,,None,0.00
Casabella,10331437951981,Ground Level > APT-G05 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Lounge terrace- wall not painted,,,None,0.00
Casabella,10331437952250,Ground Level > APT-G05 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Front entry door not painted,,,None,0.00
Casabella,10331437960965,Ground Level > APT-G06 > Laundry,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Walls need to be painted,,,None,0.00
Casabella,10331437962073,Ground Level > APT-G06 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Front door not painted,,,None,0.00
Casabella,10331437962100,Ground Level > APT-G06 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Ching has dints and needs paint touch ups,,,None,0.00
Casabella,10331437963008,Ground Level > APT-G06 > Living/Dining,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Repaint corners of walls ,,,None,0.00
Casabella,10331437963580,Ground Level > APT-G06 > Kitchen,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Paint drips on right hand side of overhead kitchen ,,,None,0.00
Casabella,10331437964185,Ground Level > APT-G06 > Bed 1 > Ensuite,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Repainting required on walls to numerous areas,,,None,0.00
Casabella,10331437964367,Ground Level > APT-G06 > Bed 1,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Painting required in robe,,,None,0.00
Casabella,10331437964394,Ground Level > APT-G06 > Bed 1,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Poor painting detail around balcony window,,,None,0.00
Casabella,10331437964429,Ground Level > APT-G06 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Touch up walls,,,None,0.00
Casabella,10331437964472,Ground Level > APT-G06 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Paint - sprinkler pipe,,,None,0.00
Casabella,10331437964528,Ground Level > APT-G06 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Render incomplete on balcony ,,,None,0.00
Casabella,10331437964653,Ground Level > APT-G06 > Bathroom,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Paint - Skirting/Architrave,,,None,0.00
Casabella,10331437965006,Ground Level > APT-G09 > Bed 2,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Painting required in robe in numerous areas ,,,None,0.00
Casabella,10331437965179,Ground Level > APT-G09 > Terrace,2015-07-27,jgiordano,Defect,Builder,AC Group (Tony Cardillo),2015-08-04,None,Open,Wall needs to rendered and painted,,,None,0.00
